Id,Content
Main_LahaiRoi_3_1_21_12,"Ừ. Ý tôi là, bạn chỉ có một cuộc đời thôi, phải không? Tốt nhất là hãy sống theo cách mà bạn muốn. Khi nào phanh, khi nào tăng ga. Quái, thậm chí cả lớp sơn xe của bạn. Không quan trọng bạn là người bình thường hay Resonator, ai cũng nên có quyền lựa chọn đó."
Main_LahaiRoi_3_1_21_15,"Nó thật đẹp, phải không?"
Main_LahaiRoi_3_1_21_14,Với quyết tâm cháy bỏng trong việc tìm kiếm câu trả lời. Với niềm tin rằng họ thực sự có thể chấm dứt Bão Hư Không và Threnodian... và có lẽ sẽ vượt qua Biển Etheric để tìm thấy tự do thực sự trông như thế nào.
Main_LahaiRoi_3_1_21_16,Theo dõi họ theo đuổi ước mơ của mình… Thật khó để không mong muốn điều đó cho bản thân.
Main_LahaiRoi_3_1_21_18,"Ừ, cậu đúng đấy."
Main_LahaiRoi_3_1_21_17,Nhưng bạn đã là một học sinh ở đây rồi. Bạn có đủ khả năng để theo đuổi ước mơ của mình.
Main_LahaiRoi_3_1_21_20,"À, suýt nữa thì quên mất—"
Main_LahaiRoi_3_1_21_19,"…Nhưng tôi phải nói là, mọi thứ hiện tại đã đủ tốt rồi."
Main_LahaiRoi_3_1_21_21,Chào mừng! Bây giờ bạn chính thức là học viên của Học viện Startorch!
Main_LahaiRoi_3_1_21_23,Tôi là {PlayerName} đến từ trường Rabelle.
Main_LahaiRoi_3_1_21_22,"Lần giới thiệu đầu tiên của tớ hơi vội vàng, nên lần này tớ sẽ làm lại cho tử tế. Tớ là Lynae, sinh viên năm hai của Chương trình Dự bị."
Main_LahaiRoi_3_1_21_26,...
Main_LahaiRoi_3_1_21_24,"Thời gian trôi nhanh thật. Cảm giác như mình vừa mới đến đây, vậy mà giờ đã là sinh viên năm hai rồi. Hehe, cậu có thể gọi mình là Lynae nếu muốn."
Main_LahaiRoi_3_1_21_25,"Vậy thì, rất vui được gặp cô... cô Lynae?"
Main_LahaiRoi_3_1_21_27,"Có lẽ cứ gọi mình là Lynae thôi, haha. Mình không quen mấy cái kiểu lịch sự đâu."
Main_LahaiRoi_3_1_23_1,Lynae?
Main_LahaiRoi_3_1_23_2,Có chuyện gì?
Main_LahaiRoi_3_1_21_28,"Được rồi, chúng ta di chuyển thôi! Đến lúc lên đường rồi!"
Main_LahaiRoi_3_1_21_29,"Dừng chân nghỉ ngơi bên đường, cả hai cùng ngắm cảnh quan của Lahai-Roi. Lynae nhận xét rằng dù bầu trời là nhân tạo, cô lại tìm thấy nhiều tự do dưới bầu trời này hơn bất cứ nơi nào khác."
Main_LahaiRoi_3_1_23_3,Có điều gì trong đầu bạn không?
Main_LahaiRoi_3_1_23_6,Nhìn qua đó—
Main_LahaiRoi_3_1_23_4,"Không hẳn. Chỉ là… trên đường đến đây, tớ nghĩ mình thấy nhiều khu vực Bão Hư Không hơn bình thường. Khiến cậu phải băn khoăn."
Main_LahaiRoi_3_1_23_7,"Xem cấu trúc nổi đó dọc theo đường ray không? Đó là Spacetrek Collective. Từ đây, cậu có thể đi thẳng tàu Startorch Express vào bên trong."
Main_LahaiRoi_3_1_23_5,Nhưng đó không phải là việc tôi cần lo. Ưu tiên là làm cháy Cassette của cậu đi.
Main_LahaiRoi_3_1_23_8,Giống như những đoàn tàu chúng ta đã thấy trước đó?
Main_LahaiRoi_3_1_23_9,"Đúng vậy. Chúng kết nối Lahai-Roi với vùng băng giá trên bề mặt. Nhưng với những cơn Bão Hư Không này, các chuyến đi trên mặt đất—ngoại trừ những chuyến vận chuyển hàng hóa—đều bị tạm dừng. Mỗi đoàn tàu đều quay lại đây khi đến Viện."
Main_LahaiRoi_3_1_23_12,"Tớ rất muốn ở lại, nhưng tớ không thể bỏ tiết học chiều nữa được."
Main_LahaiRoi_3_1_23_10,"À, nhiệm vụ của tôi đã hoàn thành. Khi bạn vào bên trong, sẽ có người đưa cậu đến phòng ghi Cassette."
Main_LahaiRoi_3_1_23_13,Không sao đâu. Cảm ơn vì đã đưa tớ đến đây.
Main_LahaiRoi_3_1_23_11,"Nếu bạn có câu hỏi, hãy tìm Giáo sư Mornye. Cô ấy trông có vẻ xa cách, nhưng tin tôi đi, cô ấy rất tuyệt. Và cô ấy là một trong số ít người sẵn sàng đua với tôi."
Main_LahaiRoi_3_1_23_14,Vậy tôi chỉ là cái cớ để cậu trốn học thôi à?
Main_LahaiRoi_3_1_23_16,Không! Dù sao thì tôi cũng không phải loại người bỏ mặc ai đó sau khi đâm sầm vào họ.
Main_LahaiRoi_3_1_23_17,"Đi thôi! Khi cậu xong xuôi, tớ sẽ dẫn cậu đi tham quan khuôn viên trường."
Main_LahaiRoi_3_1_23_15,"Đừng lo lắng. Đây là điều đúng đắn nên làm. Khi tôi mới đến, các tiền bối đã chỉ dẫn cho tôi, giống như thế này."
Main_LahaiRoi_3_1_23_18,"Chà, đến lúc lo chuyện của mình thôi."
Main_LahaiRoi_3_1_24_2,"Xin lỗi, về việc ghi đĩa Cassette..."
Main_LahaiRoi_3_1_24_1,"...<te href=700017>Helios</te> các thông số… ổn định. Hử, số liệu Bão Hư Không lại tăng vọt à? Ồ không, đó là báo cáo của hôm qua. Ui, đầu tôi... não tôi đang biến thành súp dữ liệu."
Main_LahaiRoi_3_1_24_3,"Tất nhiên… Điều này sẽ giảm thiểu lỗi ở mức thấp nhất… Ồ, xin lỗi? Băng cassette?"
Main_LahaiRoi_3_1_24_4,Kho Lưu trữ Băng Cassette ở ngay phía bên kia cổng dịch chuyển đằng kia.
Main_LahaiRoi_3_1_24_5,"Ôi không, phương pháp xác minh mà mình vừa nghĩ tới là gì nhỉ..."
Main_LahaiRoi_3_1_23_19,"Sau khi chứng kiến vụ việc trong đường hầm, Lynae có vẻ đang bận tâm điều gì. Cô dẫn bạn đến ga phía dưới Viện Nghiên cứu và nói rằng tàu Startorch Express sẽ đưa bạn thẳng đến đó. Cô muốn đi cùng bạn, nhưng hoàn toàn không thể bỏ buổi học chiều. Sau khi chia tay cô, bạn một mình lên tàu.
Nhìn từ xa, nét mặt của Lynae trở nên lạnh lẽo. ""...Đến lúc giải quyết chuyện của riêng ta rồi."""
Main_LahaiRoi_3_1_2501_1,Hướng dẫn Truy cập và Vận hành Kho Lưu trữ Cassette
Main_LahaiRoi_3_1_2501_2,Cảnh báo truy cập: Nhóm máy chủ này lưu trữ dữ liệu tần số <b>Rabelle Cassette</b> đã phục hồi. Đây là khu vực hạn chế.
Main_LahaiRoi_3_1_2501_3,Tất cả khách thăm và nhân viên tạm thời đều cần được phê duyệt trước và phải có người giám sát an ninh đi cùng. Hệ thống an ninh sẽ tiến hành quét tần số bắt buộc đối với tất cả nhân viên. Việc xâm nhập trái phép sẽ kích hoạt báo động.
Main_LahaiRoi_3_1_2501_4,"Việc sở hữu bất kỳ thiết bị ghi âm, truyền tải hoặc thu thập dữ liệu trái phép nào đều bị nghiêm cấm."
Main_LahaiRoi_3_1_2501_5,Tất cả nhân viên phải thực hiện kiểm tra định kỳ về tính toàn vẹn kết nối vật lý và độ ổn định tần số của các máy chủ lưu trữ bộ nhớ. Bất kỳ sự cố thiết bị hoặc chỉ số môi trường bất thường nào đều phải được báo cáo ngay lập tức cho bộ phận bảo trì cơ sở.
Main_LahaiRoi_3_1_26_1,"Đây là ngọn đuốc của nền văn minh và tương lai. Ngẩng cao đầu lên. Một ngày nào đó, chúng ta sẽ chạm tới Biển Etheric… và vũ trụ xa hơn nữa."
Main_LahaiRoi_3_1_26_2,*—Tạch*—Để đó cho tôi. Khi cậu quay lại—*Tạch*—
Main_LahaiRoi_3_1_26_3,Dữ liệu đang xử lý chậm. Chỉ còn năm phút nữa thôi. Tôi sẽ ở lại. Hãy đưa các học sinh ra ngoài trước!
Main_LahaiRoi_3_1_26_4,Thực đơn căng tin tuần này không tệ. Cậu thấy sao nếu chúng ta...
Main_LahaiRoi_3_1_26_5,Tại sao *Bzzt* vẫn tiếp tục hỏng...!
Main_LahaiRoi_3_1_26_6,Đó chỉ là các giá đỡ máy chủ cho dữ liệu tần số Cassette.
Main_LahaiRoi_3_1_26_8,...Dễ thôi.
Main_LahaiRoi_3_1_26_10,"…Vâng, đây là lần gặp đầu tiên của chúng ta. Tôi là Mornye. Nhà nghiên cứu của Spacetrek Collective và giáo sư tại Học viện Startorch."
Main_LahaiRoi_3_1_26_9,Và bạn là...?
Main_LahaiRoi_3_1_26_12,Hm? Tôi trông không giống à?
Main_LahaiRoi_3_1_26_11,Bạn là... một giáo sư sao?
Main_LahaiRoi_3_1_26_13,"Bạn đến để đốt Cassette của mình, phải không? Tôi sẽ đưa bạn đi."
Main_LahaiRoi_3_1_26_14,Tôi vẫn chưa giới thiệu bản thân. Tôi là {PlayerName}.
Main_LahaiRoi_3_1_26_15,{PlayerName}... Ừm...
Main_LahaiRoi_3_1_26_7,"Ngừng cộng hưởng với họ. Với tốc độ này, cậu sẽ kích hoạt quá tải."
Main_LahaiRoi_3_1_27_2,"Hồi ức. Hồi ức về các nhà nghiên cứu, nhân viên và sinh viên Spacetrek trong quá khứ."
Main_LahaiRoi_3_1_26_16,Tôi biết.
Main_LahaiRoi_3_1_27_3,Kỷ niệm?
Main_LahaiRoi_3_1_26_17,"Bạn bước vào Kho Lưu trữ Băng Cassette và vô tình kích hoạt một máy chủ ký ức. Giữa đống dữ liệu của những người đã khuất, xuất hiện một nhà nghiên cứu tên là Mornye. Cô ấy ổn định tần số quá tải của bạn và bình tĩnh dẫn bạn đến căn phòng đang cháy, dù bạn kịp thấy thoáng qua một ánh mắt kinh ngạc trong mắt cô khi lần đầu nhìn thấy bạn."
Main_LahaiRoi_3_1_27_4,"Dữ liệu được lưu trữ trong các Băng Cassette. Chính xác hơn, đó là những ký ức. Chúng đóng vai trò quan trọng trong việc duy trì ý thức tự nhận thức. Đó chính là thứ khiến chúng ta thực sự trở thành ""con người."""
Main_LahaiRoi_3_1_27_5,"Lahai-Roi luôn bị bao phủ trong Bão Hư Không, một sản phẩm phụ của Voidborne Threnodian. Nó có khả năng phân hủy tần số của bất kỳ sinh vật sống nào."
Main_LahaiRoi_3_1_27_8,Vậy tại sao họ lại đột nhiên bắt đầu chơi?
Main_LahaiRoi_3_1_27_6,"Để đối phó với điều này, Viện đã tạo ra những chiếc Băng cassette, những thiết bị được thiết kế để ghi lại và bảo tồn tần số cùng ký ức của một người, bảo vệ chính sự tồn tại của họ."
Main_LahaiRoi_3_1_27_9,Có lẽ bạn đã cộng hưởng với một trong các tần số đã lưu trữ.
Main_LahaiRoi_3_1_27_7,Những cuộn băng của người đã khuất được lưu giữ ở đây.
Main_LahaiRoi_3_1_27_10,"Đôi khi điều đó vẫn xảy ra, nhưng..."
Main_LahaiRoi_3_1_27_11,"Dù sao đi nữa. Bây giờ, hãy đưa cậu đến phòng cháy."
Main_LahaiRoi_3_1_28_3,Có gì không ổn à? Cảm thấy không khỏe sao?
Main_LahaiRoi_3_1_28_2,(Đó là… ký ức của tôi sao? Nhưng cái cuối cùng…)
Main_LahaiRoi_3_1_28_4,"...Không, tôi ổn. Vậy đây là một <te href=700006>Rabelle Cassette</te> à?"
Main_LahaiRoi_3_1_28_5,Có. Tần số của bạn đã được sao chép và ghi lại vào đó.
Main_LahaiRoi_3_1_28_8,Có chuyện gì vậy?
Main_LahaiRoi_3_1_28_7,Hm? Vậy tiếng ồn lúc nãy không phải là lỗi. Mã tần số này… Tôi đã thấy chính xác cái này trong cơ sở dữ liệu.
Main_LahaiRoi_3_1_28_9,"Các mã giống hệt nhau đã gây ra xung đột trong quá trình phiên mã. Thông thường, các Resonator từ nguồn gốc tương tự có sự trùng khớp gần nhau. Nhưng một sự trùng khớp hoàn hảo? Điều đó gần như chưa từng nghe thấy."
Main_LahaiRoi_3_1_28_6,"Nhưng trước khi đưa vào sử dụng, nó cần được hiệu chuẩn. Bạn có thể đưa nó cho tôi một lát được không?"
Main_LahaiRoi_3_1_28_10,"Và kỳ lạ hơn nữa, nó không có trong bất kỳ kho lưu trữ chính thức nào. Tập tin này… trống rỗng."
Main_LahaiRoi_3_1_28_12,Sẽ thế nào nếu bạn đổi tên nó thành {PlayerName} (1)?
Main_LahaiRoi_3_1_28_11,Bạn có chắc không còn gì khác ở trong đó không?
Main_LahaiRoi_3_1_28_14,Chỉ là một số dữ liệu không thể đọc được. Không phải lỗi hỏng. Giống như… ai đó đã xóa nó.
Main_LahaiRoi_3_1_28_15,...Hừm?
Main_LahaiRoi_3_1_28_16,Chỉ là một trò đùa thôi...
Main_LahaiRoi_3_1_28_18,Chỉ là lỗi dữ liệu thôi. Ghi đè lên sẽ giải quyết được.
Main_LahaiRoi_3_1_28_13,(Có phải... là tôi trong quá khứ?)
Main_LahaiRoi_3_1_28_17,(Có phải chính tôi đã để quên nó? Nhưng nếu tôi tự xóa nó… tại sao lại để lại dấu vết?)
Main_LahaiRoi_3_1_28_21,Vậy hãy luôn giữ nó bên mình.
Main_LahaiRoi_3_1_28_20,"Máy ghi băng tần số <te href=700007>Frequency Cassette Recorder</te>, hay FCR, sẽ cảnh báo bạn khi Bão Hư Không xuất hiện. Nó cũng làm giảm tác động của cơn bão và ổn định sự tồn tại của bạn tại Lahai-Roi."
Main_LahaiRoi_3_1_28_19,"À, tôi hiểu rồi, Giáo sư Mornye."
Main_LahaiRoi_3_1_28_22,Hiểu rồi.
Main_LahaiRoi_3_1_28_23,"Nhưng nếu không có các biện pháp phòng ngừa đầy đủ, nó vẫn sẽ không bảo vệ bạn hoàn toàn khỏi tác động của Bão Hư Không. Nhiều nhà khảo sát và sinh viên đã bị xóa tần số theo cách này."
Main_LahaiRoi_3_1_28_24,"Giáo sư Mornye, về tần số của tôi..."
Main_LahaiRoi_3_1_28_27,"Vì vậy, đừng mạo hiểm không cần thiết. Đó là quy tắc số một."
Main_LahaiRoi_3_1_28_26,"Còn về Voidworm, không có tiền lệ nào cả... Chưa ai sống sót sau khi tần số của họ bị nuốt chửng. Liệu tần số của bạn có thể được khôi phục hay không vẫn chưa rõ."
Main_LahaiRoi_3_1_28_29,Tôi chưa biết nhiều về nơi này.
Main_LahaiRoi_3_1_28_25,"…Mm, tôi đã đọc báo cáo của bạn. Hiện tại bạn vẫn ổn định. So với lần kiểm tra khi đăng ký, đường cong Rabelle của bạn đã ổn định. Nhưng đúng là tần số của bạn vẫn có dấu hiệu mất mát trước đó."
Main_LahaiRoi_3_1_28_28,Tôi đến đây để tìm hiểu chuyện gì đã xảy ra với tần số của mình.
Main_LahaiRoi_3_1_28_30,Tôi hiểu. Tôi sẽ để mắt tới bất cứ thứ gì có thể giúp ích.
Main_LahaiRoi_3_1_28_31,Hỏi tôi bất cứ điều gì bạn cần biết.
Main_LahaiRoi_3_1_2801_1,"Giáo sư Mornye! Thầy đang ở đâu? Nếu có thể, xin hãy quay lại ngay lập tức! Ái chà, Tiến sĩ Anslem, xin hãy bình tĩnh!"
Main_LahaiRoi_3_1_2801_2,Chuyện gì đang xảy ra vậy?
Main_LahaiRoi_3_1_2801_3,Đó là về quá trình phóng <te href=700010>mặt trời nhân tạo</te>. Các giáo sư lại tranh cãi nữa rồi...
Main_LahaiRoi_3_1_2801_4,Đó là lần thứ hai trong tháng này.
Main_LahaiRoi_3_1_2801_5,Chúng tôi không thể xen vào được. Chúng tôi cần bạn ở đây…
Main_LahaiRoi_3_1_2801_6,…Việc tôi có mặt ở đó cũng chẳng giúp được gì.
Main_LahaiRoi_3_1_2801_7,Tôi sẽ đến đó ngay. Còn cậu... Nhớ thở nhé.
Main_LahaiRoi_3_1_2801_8,Xin lỗi. Có việc gấp tôi cần phải giải quyết.
Main_LahaiRoi_3_1_28_32,"Sau khi quá trình đốt cháy hoàn tất, Mornye phát hiện mã tần số của bạn trùng khớp với một mục ẩn danh đã bị xóa trong cơ sở dữ liệu.
Mornye đưa cho bạn cuộn băng Cassette đã hoàn thành, giải thích rằng nó đóng vai trò như thẻ ID của bạn và một Thiết bị đầu cuối cảnh báo về Bão Hư Không. Những cơn bão này phân hủy tần số của bất kỳ sinh vật sống nào mà chúng chạm vào, và băng Cassette có thể làm chậm tác động đó ở một mức độ nào đó. Còn về việc khôi phục lại tần số bạn đã mất, cô ấy không thể hứa hẹn điều gì."
Main_LahaiRoi_3_1_2801_9,Không sao đâu. Tôi sẽ quay lại ngay bây giờ.
Main_LahaiRoi_3_1_2801_10,Tôi có thể đợi bạn ở đây.
Main_LahaiRoi_3_1_2801_11,"Ồ, không cần phải ngại đâu. Nếu cậu rảnh, cậu có thể đi cùng tôi."
Main_LahaiRoi_3_1_2801_13,"Một cuộc gọi đột ngột làm gián đoạn cuộc trò chuyện: hai giáo sư đang tranh cãi về quy trình khởi động mặt trời nhân tạo, và Mornye đang rất cần. Bạn đi theo cô ấy đến Phòng thí nghiệm Mặt trời Nhân tạo."
Main_LahaiRoi_3_1_2802_1,"Giao thức đốt cháy đã kích hoạt. Kết nối cộng hưởng đã xác nhận. Đang đốt trong năm, bốn, ba…"
Main_LahaiRoi_3_1_2801_12,Viện Nghiên cứu mở cửa cho sinh viên Startorch. Đi dạo quanh đây có thể giúp bạn có được một số hiểu biết hữu ích.
Main_LahaiRoi_3_1_2802_2,"Trong quá trình đốt cháy, ký ức của bạn hiện hữu dưới dạng hình chiếu dữ liệu. Bạn nhìn thấy mọi thứ mình đã trải qua kể từ khi đến Solaris, cùng với những cảnh bạn không nhớ nổi, những cảnh có sự xuất hiện của Mornye."
Main_LahaiRoi_3_1_30_1,Mặt trời nhân tạo mà họ đã nói đến...
Main_LahaiRoi_3_1_30_2,"Nói một cách đơn giản, kế hoạch của chúng ta là thay thế ""mặt trời"" mà bạn thấy trên bầu trời."
Main_LahaiRoi_3_1_30_3,Bạn đang định thay thế Bộ điều khiển Exostrider à? Đó có phải là ý nghĩa của Lễ hội Mặt trời Mới không?
Main_LahaiRoi_3_1_30_4,Bạn còn nhớ...? Những Bờ Biển Đen đã nói với bạn điều này à?
Main_LahaiRoi_3_1_30_6,"Phải. Việc thay thế nó là rất quan trọng để kích hoạt lại Exostrider. Và thực sự, chúng ta không thể cứ mãi trú ẩn trong ánh sáng ấm áp của nó được."
Main_LahaiRoi_3_1_30_8,...
Main_LahaiRoi_3_1_30_5,"Giờ đây, đó là câu chuyện được bàn tán khắp Học viện."
Main_LahaiRoi_3_1_30_9,Nhiều hơn những gì cậu mong đợi... đồng nghiệp nghiên cứu.
Main_LahaiRoi_3_1_30_10,Tôi sẽ cho cậu xem chi tiết khi chúng ta vào phòng thí nghiệm.
Main_LahaiRoi_3_1_308_1,Đã thấy chưa? Đó là thang máy lên bề mặt. Chúng ta gọi nó là Starward Riseway.
Main_LahaiRoi_3_1_308_2,Nó được xây dựng cùng với thanh kiếm khổng lồ do Exostrider để lại và là một trong những công trình quan trọng nhất ở Lahai-Roi.
Main_LahaiRoi_3_1_30_7,Mức độ nghiên cứu về Exostrider đã tiến triển đến đâu rồi? Chúng ta thực sự biết được bao nhiêu?
Main_LahaiRoi_3_1_309_1,"Ờ hừm… Vậy là, những bộ phận cơ khí rải rác của Exostrider cuối cùng đã biến thành những ""sinh vật."" Những Exoswarm mà chúng ta đã thấy trên đường đi."
Main_LahaiRoi_3_1_309_2,"Hệ sinh thái của chúng là một phần tạo nên sự độc đáo cho hệ sinh thái của Lahai-Roi. Ví dụ, những sinh vật sống trong các dòng sông ngầm—"
Main_LahaiRoi_3_1_308_3,Viện Nghiên cứu nằm ngay trên đỉnh.
Main_LahaiRoi_3_1_309_3,...Cảm giác như cậu đang đọc thuộc lòng một cuốn sách giáo khoa vậy.
Main_LahaiRoi_3_1_309_5,"Ừm, chắc chắn là tớ làm đúng cái đó rồi."
Main_LahaiRoi_3_1_31_1,Gần xong rồi. Hy vọng họ đã đạt được thỏa thuận.
Main_LahaiRoi_3_1_309_4,"<i>Sinh thái Lahai-Roi</i>, Chương 2, Mục 4."
Main_LahaiRoi_3_1_31_2,Có vẻ là không.
Main_LahaiRoi_3_1_310_1,Ôi tuyệt—!
Main_LahaiRoi_3_1_310_2,"Theo kịp tôi như thế này... Cậu lái xe khá giỏi đấy, phải không?"
Main_LahaiRoi_3_1_311_1,Hm? Điều này không bình thường...
Main_LahaiRoi_3_1_310_4,"À, nó đây rồi! Một trong những đường hầm yêu thích của tớ! Đi sát vào nhé!"
Main_LahaiRoi_3_1_312_1,"Chú ý: Tất cả các chuyến tàu đi ra bề mặt tạm thời bị đình chỉ. Để được hỗ trợ, vui lòng liên hệ nhân viên nhà ga."
Main_LahaiRoi_3_1_310_3,Dễ ợt.
Main_LahaiRoi_3_1_312_2,"Do một sự cố bất ngờ xảy ra trên tuyến đường phía trước, các chuyến tàu đến Học viện Startorch dự kiến sẽ bị trì hoãn 45 phút..."
Main_LahaiRoi_3_1_313_2,"Như Mornye đã nói, Máy dò Hyvatia rất quan trọng cho Lễ hội Mặt trời Mới. Việc nó bị trục trặc vào thời điểm này…"
Main_LahaiRoi_3_1_313_1,Chú ý: Cổng chuyển tiếp phía trên sẽ đóng trong 10… 9… 8… 7—
Main_LahaiRoi_3_1_313_3,Không thể chỉ là sự trùng hợp ngẫu nhiên.
Main_LahaiRoi_3_1_32_1,Giáo sư Mornye! Thật nhẹ nhõm khi thấy cậu—
Main_LahaiRoi_3_1_313_4,Nhưng... tại sao Lynae lại ở đó?
Main_LahaiRoi_3_1_32_2,Thực ra—
Main_LahaiRoi_3_1_32_4,"Tôi đánh giá cao góc nhìn của bạn, Giáo sư Anslem."
Main_LahaiRoi_3_1_32_5,"Nhưng theo tính toán của Royan, cửa sổ phóng này là cơ hội tốt nhất mà chúng ta có trong nhiều thập kỷ qua."
Main_LahaiRoi_3_1_32_3,Vậy thì...
Main_LahaiRoi_3_1_32_6,"Làm sao anh có thể chắc chắn như vậy, Warren? ""Cửa sổ tối ưu"" của họ được rút ra từ những ký tự rune không thể giải mã, mà không hề có phương pháp luận nào được tiết lộ. Ngay cả những hệ thống tính toán tiên tiến nhất của chúng ta cũng không thể giải mã được quy trình của họ!"
Main_LahaiRoi_3_1_32_7,"Người Roya là đối tác của chúng ta, Giáo sư."
Main_LahaiRoi_3_1_32_9,Vậy thì... Tôi tin rằng lời khuyên từ một bên thứ ba có thể sẽ hữu ích cho chúng ta vào lúc này.
Main_LahaiRoi_3_1_32_10,Tôi thiên về việc tiếp tục với kế hoạch ban đầu.
Main_LahaiRoi_3_1_32_11,"Nhưng với kết quả không như mong đợi từ mô phỏng lần trước, tôi hiểu những lo ngại của Giáo sư Anslem. Tôi sẽ đến Rừng Bjartr để tham vấn với Heliodic Six và kiểm tra lại các thông số."
Main_LahaiRoi_3_1_32_12,Điều quan trọng bây giờ là đảm bảo Viện có thể tính toán và hiệu chỉnh dữ liệu của Bộ truyền động Phản ứng kịp thời cho việc phóng mặt trời mới.
Main_LahaiRoi_3_1_32_8,Các tính toán của họ là không thể nghi ngờ. Tất cả những gì chúng ta có thể làm là giữ vững phần trách nhiệm của mình và đảm bảo Lễ hội Mặt trời Mới diễn ra suôn sẻ.
Main_LahaiRoi_3_1_32_13,"Tất cả chúng ta đều biết tầm quan trọng của <te href=700013>Hyvatia</te> trong quá trình này, và tôi thật lòng hy vọng cậu sẽ đặt nhiều niềm tin hơn vào nó, Anslem."
Main_LahaiRoi_3_1_32_15,"Hừm, lời nói hay ho… Đừng quên là tôi đã cảnh báo cậu rồi đấy."
Main_LahaiRoi_3_1_32_14,"Đây là một thành tựu chung giữa Tập thể và Roya, chính là tương lai của Lahai-Roi. Tôi tôn trọng sự thận trọng của bạn và niềm tự hào mà bạn đặt vào công việc của mình. Nhưng làm ơn, đừng để những thất bại trong quá khứ níu giữ bạn lại lúc này."
Main_LahaiRoi_3_1_3201_16,Xin lỗi nếu tôi có hơi thẳng thắn. Tôi chắc là Giáo sư Mornye có lý do của bà ấy khi đưa ai đó vào phòng thí nghiệm.
Main_LahaiRoi_3_1_3201_17,"Nhưng tôi nhận ra mọi khuôn mặt ở đây, ngoại trừ của bạn. Phiền cho tôi biết bạn là ai?"
Main_LahaiRoi_3_1_32_16,"Trong Phòng thí nghiệm Mặt trời Nhân tạo, các Nhà nghiên cứu Warren và Anslem đang có một cuộc tranh cãi gay gắt. Warren ủng hộ việc tuân theo khung thời gian phóng dự đoán của Roya cho Lễ hội Mặt trời Mới, trong khi Anslem từ chối tin tưởng vào các tính toán của họ. Mornye đứng ra hòa giải, ủng hộ kế hoạch ban đầu. Warren nhấn mạnh rằng các phép đo của Máy dò Hyvatia là rất quan trọng, và Anslem rời đi sau khi đưa ra lời cảnh báo."
Main_LahaiRoi_3_1_3201_18,{PlayerName}. Tớ là sinh viên năm nhất.
Main_LahaiRoi_3_1_3201_19,"À, vậy là bạn đến đây để ghi băng Cassette à? Dù vậy, với cơn Bão Hư Không đang hoành hành…"
Main_LahaiRoi_3_1_3201_22,"Vậy cậu đến đây bằng phương pháp tương tự như cô Chisa, phải không?"
Main_LahaiRoi_3_1_3201_20,{Male=Anh ấy;Female=Cô ấy} được giới thiệu bởi Black Shores.
Main_LahaiRoi_3_1_3201_21,Bờ Biển Đen... Tôi hiểu rồi.
Main_LahaiRoi_3_1_3201_23,Sự xuất hiện đột ngột của cô ấy tại Học viện đã gây ra không ít xôn xao vào ngày hôm đó. Cậu có phiền kể lại làm thế nào mà cậu đến được đây không?
Main_LahaiRoi_3_1_3201_24,Tôi không tiếp xúc với Học viện nhiều lắm. Tất cả những gì tôi nghe được là có ai đó đột nhiên xuất hiện bên ngoài cổng.
Main_LahaiRoi_3_1_3201_25,"Đây có thể không phải là thời điểm thích hợp cho những câu hỏi như vậy, Giáo sư Warren."
Main_LahaiRoi_3_1_3201_27,"Chà, nếu bạn có thư giới thiệu từ Black Shores, chắc chắn bạn là một học viên ở đây."
Main_LahaiRoi_3_1_3201_26,Ôi... xin hãy tha thứ cho tôi. Tính tò mò luôn là bản chất thứ hai của tôi.
Main_LahaiRoi_3_1_3201_28,"Hãy để tôi giới thiệu bản thân: Tôi là Warren, giám sát viên của phòng thí nghiệm này."
Main_LahaiRoi_3_1_3201_29,"Ngoài những phòng có ghi ""Cấm vào"", phần còn lại của cơ sở được mở để sinh viên tham quan."
Main_LahaiRoi_3_1_3201_31,"Ôi, công việc của tôi gọi rồi. Tôi sẽ để hai cậu tự lo nhé."
Main_LahaiRoi_3_1_3202_32,Xin lỗi vì bạn đã phải chứng kiến cuộc cãi vã của họ.
Main_LahaiRoi_3_1_3201_30,"Tôi chắc chắn Giáo sư Mornye sẽ đưa bạn đi tham quan kỹ lưỡng, nhưng làm ơn đừng mất quá nhiều thời gian. Một thành viên chủ chốt như cô ấy cần tập trung vào dự án của chúng ta."
Main_LahaiRoi_3_1_3202_33,"Dù sao, giống như Giáo sư Warren đã nói, bạn cứ thoải mái khám phá theo ý mình nhé."
Main_LahaiRoi_3_1_33_1,Đề xuất cuối cùng đó... liệu chúng ta có kịp khung thời gian thử nghiệm cuối không? Nó không hơi bảo thủ quá sao?
Main_LahaiRoi_3_1_33_3,Ừm... Được thôi. Tớ sẽ đi hoàn thiện kế hoạch dự phòng ở phần của mình. Vẫn còn vài điểm dữ liệu tớ cần tính toán lại.
Main_LahaiRoi_3_1_33_2,Nhưng Giáo sư Anslem vừa nói rằng nó quá cấp tiến. Ông ấy bảo tôi phải sửa lại lần nữa.
Main_LahaiRoi_3_1_3302_2,"""Từ một giọt nước, một hạt giống, một ngọn đuốc... sự sống sẽ tìm được con đường của nó."""
Main_LahaiRoi_3_1_331_1,"Ôi, cẩn thận!"
